formula_id,formula_key,formula_category,formula_type,is_fixed,db_expression,excel_book,excel_sheet,excel_cell,resolution_note,oos_reason
77,9.2.1.5,renewable,status,False,Renewable_9_2_1_1 + Renewable_9_2_1_1_2 + Renewable_9_2_1_2_2 + Renewable_9_2_1_3_2 + Renewable_9_2_1_4_2,_S.xlsx,2. Erneuerbare,L205,Via renewable_to_excel.csv ('Wasserstofferzeugung'),
336,9.2.1.5.1,renewable,status,True,,_S.xlsx,2. Erneuerbare,L206,Via renewable_to_excel.csv ('Nutzungsgrad Wasserelektrolyse'),
1019,9.2.1.5.1_ziel_target,renewable,ziel,True,,_S.xlsx,2. Erneuerbare,M206,Via renewable_to_excel.csv ('Nutzungsgrad Wasserelektrolyse'),
78,9.2.1.5.2,renewable,status,False,Renewable_9_2_1_5 * 100 / Renewable_9_2_1_5_1,_S.xlsx,2. Erneuerbare,L205,Via renewable_to_excel.csv ('Stromeinsatz Wasserstofferzeugung'),
79,9.2.1.5.2.1,renewable,status,False,Renewable_9_2_1_5_2 - Renewable_9_2_1_5_2_2,_S.xlsx,2. Erneuerbare,L208,Via renewable_to_excel.csv ('davon in der Zielregion'),
1021,9.2.1.5.2.1_target,renewable,ziel,False,Renewable_9_2_1_5_2_ziel - Renewable_9_2_1_5_2_2_ziel,_S.xlsx,2. Erneuerbare,M208,Via renewable_to_excel.csv ('davon in der Zielregion'),
337,9.2.1.5.2.2,renewable,status,True,,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
1022,9.2.1.5.2.2_ziel_target,renewable,ziel,True,,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
1020,9.2.1.5.2_ziel_target,renewable,ziel,False,Renewable_9_2_1_5 * 100 / Renewable_9_2_1_5_1,_S.xlsx,2. Erneuerbare,M205,Via renewable_to_excel.csv ('Stromeinsatz Wasserstofferzeugung'),
1018,9.2.1.5_ziel_target,renewable,ziel,False,Renewable_9_2_1_1 + Renewable_9_2_1_1_2 + Renewable_9_2_1_2_2 + Renewable_9_2_1_3_2 + Renewable_9_2_1_4_2,_S.xlsx,2. Erneuerbare,M205,Via renewable_to_excel.csv ('Wasserstofferzeugung'),
1004,9.2.1_ziel_target,renewable,ziel,False,Renewable_9_2_1_1 + Renewable_9_2_1_2 + Renewable_9_2_1_3 + Renewable_9_2_1_4 + Renewable_9_2_1_5,_S.xlsx,2. Erneuerbare,M188,"Via renewable_to_excel.csv ('Wasser-Elektrolyse (H₂ für Brennstoff, Kraftstoff- und Grundstoff-Synthese)')",
1003,9.2_target,renewable,ziel,False,Renewable_9_1_1_ziel + Renewable_9_1_2_ziel+ Renewable_9_1_3_ziel + Renewable_9_1_4_ziel,_S.xlsx,2. Erneuerbare,M15,Via renewable_to_excel.csv ('Bruttostromerzeugung Erneuerbar (inkl. Abregelung)'),
338,9.3,renewable,status,False,Renewable_9_3_3 + Renewable_9_3_1 + Renewable_9_3_2 + Renewable_9_3_4,_S.xlsx,2. Erneuerbare,L211,Via renewable_to_excel.csv ('Langzeitspeicherung Strom stofflich (saisonaler Ausgleich > 1 Tag)'),
1184,9.3.1,renewable,status,False,0,_S.xlsx,2. Erneuerbare,L212,Via renewable_to_excel.csv ('Stromaufnahme (Überschussphasen)'),
340,9.3.1.1,renewable,status,True,,_S.xlsx,2. Erneuerbare,L213,Via renewable_to_excel.csv ('Nutzungsgrad Stromspeicherung'),
1024,9.3.1.1_ziel_target,renewable,ziel,True,,_S.xlsx,2. Erneuerbare,M213,Via renewable_to_excel.csv ('Nutzungsgrad Stromspeicherung'),
80,9.3.1.2,renewable,status,False,Renewable_9_3_1 * Renewable_9_3_1_1 / 100,_S.xlsx,2. Erneuerbare,L214,Via renewable_to_excel.csv ('Stromabgabe (Mangelphasen)'),
1025,9.3.1.2_target,renewable,ziel,False,Renewable_9_3_1_zeil * Renewable_9_3_1_1_zeil / 100,_S.xlsx,2. Erneuerbare,M214,Via renewable_to_excel.csv ('Stromabgabe (Mangelphasen)'),
341,9.3.2,renewable,status,True,,_S.xlsx,2. Erneuerbare,L86,Via renewable_to_excel.csv ('Nutzungsgrad KWK-Abwärme effektiv'),
81,9.3.2.1,renewable,status,False,Renewable_9_3_1 * Renewable_9_3_2 / 100,_S.xlsx,2. Erneuerbare,L112,Via renewable_to_excel.csv ('Gebäudewärme (Endenergie)'),
1027,9.3.2.1_ziel_target,renewable,ziel,False,Renewable_9_3_1 * Renewable_9_3_2 / 100,_S.xlsx,2. Erneuerbare,M112,Via renewable_to_excel.csv ('Gebäudewärme (Endenergie)'),
1026,9.3.2_ziel_target,renewable,ziel,True,,_S.xlsx,2. Erneuerbare,M86,Via renewable_to_excel.csv ('Nutzungsgrad KWK-Abwärme effektiv'),
342,9.3.3,renewable,status,True,,_S.xlsx,2. Erneuerbare,L219,Via renewable_to_excel.csv ('Erforderliche Speicherkapazität'),
1028,9.3.3_ziel_target,renewable,ziel,True,,_S.xlsx,2. Erneuerbare,M219,Via renewable_to_excel.csv ('Erforderliche Speicherkapazität'),
1185,9.3.4,renewable,status,False,0,_S.xlsx,2. Erneuerbare,L220,Via renewable_to_excel.csv ('Abregelung von Wind-/Solarstrom'),
1023,9.3_ziel_target,renewable,ziel,False,Renewable_9_3_3 + Renewable_9_3_1 + Renewable_9_3_2 + Renewable_9_3_4,_S.xlsx,2. Erneuerbare,M211,Via renewable_to_excel.csv ('Langzeitspeicherung Strom stofflich (saisonaler Ausgleich > 1 Tag)'),
344,9.4,renewable,status,False,Renewable_9_4_1 + Renewable_9_4_2,_S.xlsx,2. Erneuerbare,L224,Via renewable_to_excel.csv ('Stromangebot aus Erneuerbaren Energien (EE)'),
82,9.4.1,renewable,status,False,Renewable_9_2 - Renewable_9_2_1_5_2_1 - Renewable_9_3_1 + Renewable_9_3_1_2 - Renewable_9_3_4,_S.xlsx,2. Erneuerbare,L222,Via renewable_to_excel.csv ('Stromangebot aus eigenen Erneuerb. E.'),
1030,9.4.1_target,renewable,ziel,False,Renewable_9_2_ziel - Renewable_9_2_1_5_2_1_ziel - Renewable_9_3_1_ziel + Renewable_9_3_1_2_ziel - Renewable_9_3_4_ziel,_S.xlsx,2. Erneuerbare,M222,Via renewable_to_excel.csv ('Stromangebot aus eigenen Erneuerb. E.'),
345,9.4.2,renewable,status,True,,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
1031,9.4.2_ziel_target,renewable,ziel,True,,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
83,9.4.3,renewable,status,False,Renewable_9_4_1 + Renewable_9_4_2,_S.xlsx,2. Erneuerbare,L224,Via renewable_to_excel.csv ('Stromangebot aus Erneuerbaren E. (gesamt)'),
346,9.4.3.1,renewable,status,True,,_S.xlsx,2. Erneuerbare,L225,Via renewable_to_excel.csv ('Übertragungsverluste Stromnetz'),
1033,9.4.3.1_ziel_target,renewable,ziel,True,,_S.xlsx,2. Erneuerbare,M225,Via renewable_to_excel.csv ('Übertragungsverluste Stromnetz'),
84,9.4.3.2,renewable,status,False,Renewable_9_4_3 * Renewable_9_4_3_1 / 100,_S.xlsx,2. Erneuerbare,L226,Via renewable_to_excel.csv ('inkl. Kurzzeitspeicher'),
1034,9.4.3.2_target,renewable,ziel,False,Renewable_9_4_3_ziel * Renewable_9_4_3_1_ziel / 100,_S.xlsx,2. Erneuerbare,M226,Via renewable_to_excel.csv ('inkl. Kurzzeitspeicher'),
85,9.4.3.3,renewable,status,False,Renewable_9_4_3 - Renewable_9_4_3_2,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
1035,9.4.3.3_ziel_target,renewable,ziel,False,Renewable_9_4_3 - Renewable_9_4_3_2,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
1032,9.4.3_target,renewable,ziel,False,Renewable_9_4_1_ziel + Renewable_9_4_2_ziel,_S.xlsx,2. Erneuerbare,M224,Via renewable_to_excel.csv ('Stromangebot aus Erneuerbaren E. (gesamt)'),
1029,9.4_ziel_target,renewable,ziel,False,Renewable_9_4_1 + Renewable_9_4_2,_S.xlsx,2. Erneuerbare,M224,Via renewable_to_excel.csv ('Stromangebot aus Erneuerbaren Energien (EE)'),
997,9_ziel_target,renewable,ziel,True,,_S.xlsx,2. Erneuerbare,M180,Via renewable_to_excel.csv ('Stromwandlung / Stromspeicherung'),
1187,V_9_1_ziel,renewable,ziel,False,Verbrauch_2_9_2_ziel,,,,,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).
1119,4.1.1.14,verbrauch,status,False,100 - Verbrauch_4_1_1_9_status,_S.xlsx,4. Verbrauch,L141,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn.Trakt.an NE ges.PVk'),
1120,4.1.1.14_ziel,verbrauch,ziel,False,100 - Verbrauch_4_1_1_9_ziel,_S.xlsx,4. Verbrauch,M141,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn.Trakt.an NE ges.PVk'),
1122,V_10,verbrauch,status,False,V_8,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
86,V_1.1.1,verbrauch,status,False,Verbrauch_1_0 * Verbrauch_1_1 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1038,V_1.1.1_ziel,verbrauch,ziel,False,Verbrauch_1_0_ziel * Verbrauch_1_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
87,V_1.1.3,verbrauch,status,False,Verbrauch_1_1_1 * Verbrauch_1_1_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1039,V_1.1.3_ziel,verbrauch,ziel,False,Verbrauch_1_1_1_ziel * Verbrauch_1_1_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
728,V_1_1_3_ziel,verbrauch,ziel,False,Verbrauch_1_1_1_ziel * Verbrauch_1_1_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
88,V_1.2.1,verbrauch,status,False,Verbrauch_1_0 * Verbrauch_1_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1040,V_1.2.1_ziel,verbrauch,ziel,False,Verbrauch_1_0_ziel * Verbrauch_1_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
729,V_1_2_1_ziel,verbrauch,ziel,False,Verbrauch_1_0_ziel * Verbrauch_1_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
89,V_1.2.3,verbrauch,status,False,Verbrauch_1_2_1 * Verbrauch_1_2_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1041,V_1.2.3_ziel,verbrauch,ziel,False,Verbrauch_1_2_1_ziel * Verbrauch_1_2_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
730,V_1_2_3_ziel,verbrauch,ziel,False,Verbrauch_1_2_1_ziel * Verbrauch_1_2_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
90,V_1.2.5,verbrauch,status,False,Verbrauch_1_2_3 * Verbrauch_1_2_4 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1042,V_1.2.5_ziel,verbrauch,ziel,False,Verbrauch_1_2_3_ziel * Verbrauch_1_2_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
731,V_1_2_5_ziel,verbrauch,ziel,False,Verbrauch_1_2_3_ziel * Verbrauch_1_2_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
91,V_1.3.1,verbrauch,status,False,Verbrauch_1_0 * Verbrauch_1_3 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1043,V_1.3.1_ziel,verbrauch,ziel,False,Verbrauch_1_0_ziel * Verbrauch_1_3_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
732,V_1_3_1_ziel,verbrauch,ziel,False,Verbrauch_1_0_ziel * Verbrauch_1_3_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
92,V_1.3.3,verbrauch,status,False,Verbrauch_1_3_1 * Verbrauch_1_3_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1044,V_1.3.3_ziel,verbrauch,ziel,False,Verbrauch_1_3_1_ziel * Verbrauch_1_3_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
733,V_1_3_3_ziel,verbrauch,ziel,False,Verbrauch_1_3_1_ziel * Verbrauch_1_3_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
93,V_1.3.5,verbrauch,status,False,Verbrauch_1_3_3 * Verbrauch_1_3_4 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1045,V_1.3.5_ziel,verbrauch,ziel,False,Verbrauch_1_3_3_ziel * Verbrauch_1_3_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
734,V_1_3_5_ziel,verbrauch,ziel,False,Verbrauch_1_3_3_ziel * Verbrauch_1_3_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
94,V_1.4,verbrauch,status,False,Verbrauch_1_1_3 + Verbrauch_1_2_5 + Verbrauch_1_3_5,_S.xlsx,4. Verbrauch,L42,Via verbrauch_to_excel.csv ('Endverbrauch Strom für KLIK gesamt'),
1046,V_1.4_ziel,verbrauch,ziel,False,Verbrauch_1_1_3_ziel + Verbrauch_1_2_5_ziel + Verbrauch_1_3_5_ziel,_S.xlsx,4. Verbrauch,M42,Via verbrauch_to_excel.csv ('Endverbrauch Strom für KLIK gesamt'),
735,V_1_4_ziel,verbrauch,ziel,False,Verbrauch_1_1_3_ziel + Verbrauch_1_2_5_ziel + Verbrauch_1_3_5_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
95,V_2.1.0,verbrauch,status,False,Verbrauch_2_0 * Verbrauch_2_1 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
109,V_2.10,verbrauch,status,False,Verbrauch_2_9_0 + Verbrauch_2_8_0 + Verbrauch_2_7_0,_S.xlsx,4. Verbrauch,L91,Via verbrauch_to_excel.csv ('Endenergieverbrauch GW gesamt'),
1047,V_2.1.0_ziel,verbrauch,ziel,False,Verbrauch_2_0_ziel * Verbrauch_2_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
739,V_2.10_ziel,verbrauch,ziel,False,Verbrauch_2_7_0_ziel+Verbrauch_2_8_0_ziel+Verbrauch_2_9_0_ziel,_S.xlsx,4. Verbrauch,M91,Via verbrauch_to_excel.csv ('Endenergieverbrauch GW gesamt'),
736,V_2_1_0_ziel,verbrauch,ziel,False,Verbrauch_2_0_ziel * Verbrauch_2_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
166,V_2.1.2,verbrauch,status,False,100,_S.xlsx,4. Verbrauch,L49,Via verbrauch_to_excel.csv ('Zieleinfluss Wohnflächen-Entwicklung'),
737,V_2.1.2_ziel,verbrauch,ziel,False,V_2_1_1_ziel/V_2_1_1_status*100,_S.xlsx,4. Verbrauch,M49,Via verbrauch_to_excel.csv ('Zieleinfluss Wohnflächen-Entwicklung'),
96,V_2.1.9,verbrauch,status,False,Verbrauch_2_1_0 * Verbrauch_2_1_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1049,V_2.1.9_ziel,verbrauch,ziel,False,Verbrauch_2_1_0_ziel * Verbrauch_2_1_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
97,V_2.2.0,verbrauch,status,False,Verbrauch_2_0 * Verbrauch_2_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1050,V_2.2.0_ziel,verbrauch,ziel,False,Verbrauch_2_0_ziel * Verbrauch_2_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
740,V_2_2_0_ziel,verbrauch,ziel,False,Verbrauch_2_0_ziel * Verbrauch_2_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
98,V_2.2.9,verbrauch,status,False,Verbrauch_2_2_0 * Verbrauch_2_2_1 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1051,V_2.2.9_ziel,verbrauch,ziel,False,Verbrauch_2_2_0_ziel * Verbrauch_2_2_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
741,V_2_2_9_ziel,verbrauch,ziel,False,Verbrauch_2_2_ziel * Verbrauch_2_2_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
99,V_2.3,verbrauch,status,False,Verbrauch_2_1_9 + Verbrauch_2_2_9,_S.xlsx,4. Verbrauch,L57,Via verbrauch_to_excel.csv ('Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.)'),
1052,V_2.3_ziel,verbrauch,ziel,False,Verbrauch_2_1_9_ziel + Verbrauch_2_2_9_ziel,_S.xlsx,4. Verbrauch,M57,Via verbrauch_to_excel.csv ('Bedarfsniveau (Wohnfläche/Wirtschaftl.Entw.)'),
742,V_2_3_ziel,verbrauch,ziel,False,Verbrauch_2_1_9_ziel + Verbrauch_2_2_9_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
100,V_2.4.0,verbrauch,status,False,Verbrauch_2_3 * Verbrauch_2_4 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1053,V_2.4.0_ziel,verbrauch,ziel,False,Verbrauch_2_3_ziel * Verbrauch_2_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
743,V_2_4_0_ziel,verbrauch,ziel,False,Verbrauch_2_3_ziel * Verbrauch_2_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
726,V_2.4.2,verbrauch,status,False,Verbrauch_2_4_1 / Verbrauch_2_4_1 * 100,_S.xlsx,4. Verbrauch,L61,Via verbrauch_to_excel.csv ('= Veränderung zum Status'),
727,V_2.4.2_ziel,verbrauch,ziel,False,(V_2_4_1_ziel - V_2_4_1_status) / V_2_4_1_status * 100,_S.xlsx,4. Verbrauch,M61,Via verbrauch_to_excel.csv ('= Veränderung zum Status'),
744,V_2_4_2_ziel,verbrauch,ziel,False,0,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
168,V_2.4.5,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L65,Via verbrauch_to_excel.csv ('= Gebäudeanteil mit Ziel-Wärmeschutz'),
820,V_2.4.5_ziel,verbrauch,status,False,"min(100, Verbrauch_2_4_3_ziel * (Verbrauch_2_4_4_ziel - Verbrauch_2_4_4_status))",_S.xlsx,4. Verbrauch,L65,Via verbrauch_to_excel.csv ('= Gebäudeanteil mit Ziel-Wärmeschutz'),
169,V_2.4.6,verbrauch,status,False,Verbrauch_2_4_1,_S.xlsx,4. Verbrauch,L66,Via verbrauch_to_excel.csv ('= Result.spez.Raumwärmebed. ges.'),
746,V_2.4.6_ziel,verbrauch,ziel,False,V_2_4_1_status*(1-V_2_4_5_ziel/100)+V_2_4_1_ziel*V_2_4_5_ziel/100,_S.xlsx,4. Verbrauch,M66,Via verbrauch_to_excel.csv ('= Result.spez.Raumwärmebed. ges.'),
101,V_2.4.7,verbrauch,status,False,Verbrauch_2_4_5 * Verbrauch_2_4_2 / 100,_S.xlsx,4. Verbrauch,L67,Via verbrauch_to_excel.csv ('= Raumwärmebedarf Veränderung'),
747,V_2.4.7_ziel,verbrauch,ziel,False,V_2_4_5_ziel * V_2_4_2_ziel / 100,_S.xlsx,4. Verbrauch,M67,Via verbrauch_to_excel.csv ('= Raumwärmebedarf Veränderung'),
102,V_2.4.9,verbrauch,status,False,Verbrauch_2_4_0 * (100 + Verbrauch_2_4_7) / 100,_S.xlsx,4. Verbrauch,L68,Via verbrauch_to_excel.csv ('= Bedarfsniveau (Sanierung/Ersatz)'),
748,V_2.4.9_ziel,verbrauch,ziel,False,V_2_4_0_ziel * (100 + V_2_4_7_ziel) / 100,_S.xlsx,4. Verbrauch,M68,Via verbrauch_to_excel.csv ('= Bedarfsniveau (Sanierung/Ersatz)'),
103,V_2.5.0,verbrauch,status,False,Verbrauch_2_3 * Verbrauch_2_5 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1054,V_2.5.0_ziel,verbrauch,ziel,False,Verbrauch_2_3_ziel * Verbrauch_2_5_zeil / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
104,V_2.5.2,verbrauch,status,False,Verbrauch_2_5_0 * Verbrauch_2_5_1 / 100,_S.xlsx,4. Verbrauch,L31,Via gebaeudewaerme_to_excel.csv ('Res. Anteil Warmwasser an Gebäudew.'),
1055,V_2.5.2_ziel,verbrauch,ziel,False,Verbrauch_2_5_0_ziel * Verbrauch_2_5_1_ziel / 100,_S.xlsx,4. Verbrauch,M31,Via gebaeudewaerme_to_excel.csv ('Res. Anteil Warmwasser an Gebäudew.'),
170,V_2.5.3,verbrauch,status,False,Verbrauch_2_5_2 / Verbrauch_2_6 * 100,_S.xlsx,4. Verbrauch,L74,Via verbrauch_to_excel.csv ('= Res. Anteil Warmwasser an Gebäudew.'),
1056,V_2.5.3_ziel,verbrauch,ziel,False,Verbrauch_2_5_2_ziel  /Verbrauch_2_6_ziel * 100,_S.xlsx,4. Verbrauch,M74,Via verbrauch_to_excel.csv ('= Res. Anteil Warmwasser an Gebäudew.'),
105,V_2.6,verbrauch,status,False,Verbrauch_2_4_9 + Verbrauch_2_5_2,_S.xlsx,4. Verbrauch,L75,Via verbrauch_to_excel.csv ('Bedarfsniveau (Sanierung/ Anwendungseff.)'),
752,V_2.6_ziel,verbrauch,ziel,False,V_2_4_9_zeil + V_2_5_2_ziel,_S.xlsx,4. Verbrauch,M75,Via verbrauch_to_excel.csv ('Bedarfsniveau (Sanierung/ Anwendungseff.)'),
106,V_2.7.0,verbrauch,status,False,Verbrauch_2_6 * Verbrauch_2_7 / 100,_S.xlsx,4. Verbrauch,L77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
1057,V_2.7.0_ziel,verbrauch,ziel,False,Verbrauch_2_6_zeil * Verbrauch_2_7_zeil / 100,_S.xlsx,4. Verbrauch,M77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
171,V_2.7.2,verbrauch,status,False,Verbrauch_2_7 * (1 - Verbrauch_2_7_1 / 100),_S.xlsx,4. Verbrauch,L79,Via verbrauch_to_excel.csv ('> Wandlungsverluste Endanwendung'),
1058,V_2.7.2_ziel,verbrauch,ziel,False,Verbrauch_2_7_2_status * (1 - Verbrauch_2_7_1_ziel / 100) / (1 - Verbrauch_2_7_1_status / 100) * 2_7_ziel / 2_7_status,_S.xlsx,4. Verbrauch,M79,Via verbrauch_to_excel.csv ('> Wandlungsverluste Endanwendung'),
172,V_2.7.3,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L80,Via verbrauch_to_excel.csv ('= Einsparung gegenüber Status (relativ)'),
755,V_2.7.3_ziel,verbrauch,ziel,False,Verbrauch_2_7_2_status - Verbrauch_2_7_2_ziel,_S.xlsx,4. Verbrauch,M80,Via verbrauch_to_excel.csv ('= Einsparung gegenüber Status (relativ)'),
173,V_2.7.4,verbrauch,status,False,Verbrauch_2_6 * Verbrauch_2_7_3 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1059,V_2.7.4_ziel,verbrauch,ziel,False,Verbrauch_2_6_ziel * Verbrauch_2_7_3 / 100 * Verbrauch_2_7 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
756,V_2_7_4_ziel,verbrauch,ziel,False,Verbrauch_2_6_ziel * Verbrauch_2_7_3 / 100 * Verbrauch_2_7 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
107,V_2.8.0,verbrauch,status,False,Verbrauch_2_6 * Verbrauch_2_8 / 100,_S.xlsx,4. Verbrauch,L77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
757,V_2.8.0_ziel,verbrauch,ziel,False,Verbrauch_2_6_ziel * Verbrauch_2_8_ziel/ 100,_S.xlsx,4. Verbrauch,M77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
174,V_2.9,verbrauch,status,False,100 - Verbrauch_2_8 - Verbrauch_2_7 - Verbrauch_2_7_3,_S.xlsx,4. Verbrauch,L86,Via verbrauch_to_excel.csv ('davon Strom (verlustarm nutzb.)'),
108,V_2.9.0,verbrauch,status,False,Verbrauch_2_6 * Verbrauch_2_9 / 100,_S.xlsx,4. Verbrauch,L77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
759,V_2.9.0_ziel,verbrauch,ziel,False,Verbrauch_2_6_ziel* Verbrauch_2_9_ziel/100,_S.xlsx,4. Verbrauch,M77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
175,V_2.9.1,verbrauch,status,False,Verbrauch_2_9_2 / (Verbrauch_2_9_0 / 100),_S.xlsx,4. Verbrauch,L88,Via verbrauch_to_excel.csv ('davon für Wärmepumpen'),
